Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2020","2020","3050","FAO TIER 1","kt","8390.75","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","8869.6901","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","142.9401","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","28.8945","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2021","2021","3050","FAO TIER 1","kt","9041.5248","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","8869.6901","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","142.9401","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","28.8945","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","9041.5248","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","16364.8364","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","31571.1828","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","16.6436","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","67.425","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2018","2018","3050","FAO TIER 1","kt","48020.0879","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","14833.1784","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","33915.4304","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","14.996","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","61.1469","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2019","2019","3050","FAO TIER 1","kt","48824.7517","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","14190.9558","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","36259.7976","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","16.8493","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","57.7891","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2020","2020","3050","FAO TIER 1","kt","50525.3918","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","14573.6548","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","38768.1345","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","15.6415","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","59.9631","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2021","2021","3050","FAO TIER 1","kt","53417.394","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","14573.6548","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","38768.1345","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","15.6415","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","59.9631","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","53417.394","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","71250.4261","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","3411.0194","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","180.4795","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","136.3414","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2018","2018","3050","FAO TIER 1","kt","74978.2664","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","75686.6594","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","3499.0267","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","190.1994","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","146.0256","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2019","2019","3050","FAO TIER 1","kt","79521.911","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","79213.156","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","3434.3156","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","202.1585","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","144.4632","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2020","2020","3050","FAO TIER 1","kt","82994.0932","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","70968.5951","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","3406.5724","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","189.9351","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","133.4328","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2021","2021","3050","FAO TIER 1","kt","74698.5355","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","70968.5951","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","3406.5724","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","189.9351","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","133.4328","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","74698.5355","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","14646.6874","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","203.727","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","473.6989","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","15324.1133","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","13766.4961","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","146.3284","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","462.9139","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","14375.7384","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","11767.8715","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","129.3983","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","368.2729","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","12265.5427","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","11429.824","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","131.7673","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","390.5244","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","11952.1157","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","11429.824","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","131.7673","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","390.5244","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","11952.1157","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","2463462.9","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","123011.784","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","27958.3533","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","2614433.0373","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","2544717.2","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","119819.8288","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","27605.3998","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","2692142.4286","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","2290564.5","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","115116.0528","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","24795.0109","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","2430475.5637","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","2521855.7","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","126486.2256","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","25827.5644","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2021","2021","3050","FAO TIER 1","kt","2674169.49","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","2650089.8","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","133870.8336","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","27047.1375","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","2811007.7711","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","205898.07","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","51407.784","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","5366.6469","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","335.6838","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2018","2018","3050","FAO TIER 1","kt","263008.1847","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","210655.19","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","54883.947","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","5607.7062","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","349.6167","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2019","2019","3050","FAO TIER 1","kt","271496.4598","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","188144.07","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","58346.28","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","5770.6687","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","353.3025","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2020","2020","3050","FAO TIER 1","kt","252614.3212","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","217131.64","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","62042.966","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","6006.6233","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","363.5923","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2021","2021","3050","FAO TIER 1","kt","285544.8216","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","234738.91","E","Estimated value",""
"GT","Emissions totals","356","India","717815","Emissions (CO2eq) from F-gases (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","65397.564","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","6241.6393","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","384.5926","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","306762.7059","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6818","Waste","2018","2018","3050","FAO TIER 1","kt","196647.8192","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6818","Waste","2018","2018","3050","FAO TIER 1","kt","15523.1962","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6818","Waste","2018","2018","3050","FAO TIER 1","kt","212171.0154","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6818","Waste","2019","2019","3050","FAO TIER 1","kt","199184.0172","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6818","Waste","2019","2019","3050","FAO TIER 1","kt","15841.17","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6818","Waste","2019","2019","3050","FAO TIER 1","kt","215025.1872","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6818","Waste","2020","2020","3050","FAO TIER 1","kt","201556.9528","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6818","Waste","2020","2020","3050","FAO TIER 1","kt","16020.9116","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6818","Waste","2020","2020","3050","FAO TIER 1","kt","217577.8643","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6818","Waste","2021","2021","3050","FAO TIER 1","kt","204679.6136","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6818","Waste","2021","2021","3050","FAO TIER 1","kt","16344.5224","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6818","Waste","2021","2021","3050","FAO TIER 1","kt","221024.136","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","208270.79","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","16674.675","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","224945.465","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6819","Other","2018","2018","3050","FAO TIER 1","kt","14190","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6819","Other","2018","2018","3050","FAO TIER 1","kt","1260","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6819","Other","2018","2018","3050","FAO TIER 1","kt","15430.4968","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6819","Other","2018","2018","3050","FAO TIER 1","kt","30880.4968","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6819","Other","2019","2019","3050","FAO TIER 1","kt","14190","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6819","Other","2019","2019","3050","FAO TIER 1","kt","1260","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6819","Other","2019","2019","3050","FAO TIER 1","kt","14926.9075","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6819","Other","2019","2019","3050","FAO TIER 1","kt","30376.9075","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6819","Other","2020","2020","3050","FAO TIER 1","kt","14190","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6819","Other","2020","2020","3050","FAO TIER 1","kt","1260","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6819","Other","2020","2020","3050","FAO TIER 1","kt","13971.4076","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6819","Other","2020","2020","3050","FAO TIER 1","kt","29421.4076","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6819","Other","2021","2021","3050","FAO TIER 1","kt","14190","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6819","Other","2021","2021","3050","FAO TIER 1","kt","1260","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6819","Other","2021","2021","3050","FAO TIER 1","kt","15241.3229","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6819","Other","2021","2021","3050","FAO TIER 1","kt","30691.3229","E","Estimated value",""
"GT","Emissions totals","356","India","7273","Emissions (CO2)","6819","Other","2022","2022","3050","FAO TIER 1","kt","14190","E","Estimated value",""
"GT","Emissions totals","356","India","724413","Emissions (CO2eq) from CH4 (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","1260","E","Estimated value",""
"GT","Emissions totals","356","India","724313","Emissions (CO2eq) from N2O (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","15646.072","E","Estimated value",""
"GT","Emissions totals","356","India","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","31096.072","E","Estimated value",""
